onset	duration	nwb_table	cond
948.3977681267925	3.0	trials	8
952.3977816174837	3.0	trials	4
956.3977617716735	3.0	trials	6
960.3977752623647	3.0	trials	7
964.397788753056	3.0	trials	8
968.3977689072457	3.0	trials	0
972.397782397937	3.0	trials	2
976.3977625521267	3.0	trials	8
980.3977760428179	3.0	trials	7
984.3977895335092	3.0	trials	4
988.3977696876989	3.0	trials	8
992.3977831783902	3.0	trials	1
996.3977633325799	3.0	trials	1
1000.3977768232711	3.0	trials	0
1004.3977903139624	3.0	trials	6
1008.3977704681521	3.0	trials	2
1012.3977839588434	3.0	trials	7
1016.3977641130331	3.0	trials	9
1020.3977776037244	3.0	trials	9
1024.3977910944157	3.0	trials	3
1028.3977712486053	3.0	trials	9
1032.3977847392966	3.0	trials	9
1036.3977648934863	3.0	trials	5
1040.3977783841776	3.0	trials	6
1044.397791874869	3.0	trials	0
1048.3977720290586	3.0	trials	5
1052.3977855197497	3.0	trials	3
1056.3977656739396	3.0	trials	3
1060.3977791646307	3.0	trials	1
1064.397792655322	3.0	trials	2
1068.3977728095117	3.0	trials	3
1072.397786300203	3.0	trials	1
1076.3977664543927	3.0	trials	0
1080.397779945084	3.0	trials	5
1084.3977934357754	3.0	trials	4
1088.397773589965	3.0	trials	8
1092.3977870806564	3.0	trials	5
1096.397767234846	3.0	trials	9
1100.3977807255371	3.0	trials	8
1104.3977942162285	3.0	trials	3
1108.3977743704181	3.0	trials	9
1112.3977878611095	3.0	trials	4
1116.397768015299	3.0	trials	3
1120.3977815059905	3.0	trials	9
1124.39776166018	3.0	trials	8
1128.3977751508714	3.0	trials	5
1132.3977886415628	3.0	trials	1
1136.3977687957524	3.0	trials	6
1140.3977822864438	3.0	trials	3
1144.3977624406334	3.0	trials	7
1148.3977759313245	3.0	trials	7
1152.3977894220159	3.0	trials	0
1156.3977695762055	3.0	trials	6
1160.3977830668969	3.0	trials	8
1164.3977632210865	3.0	trials	2
1168.3977767117779	3.0	trials	1
1172.3977902024692	3.0	trials	9
1176.3977703566588	3.0	trials	6
1180.3977838473502	3.0	trials	8
1184.3977640015398	3.0	trials	3
1188.3977774922312	3.0	trials	7
1192.3977909829223	3.0	trials	2
1196.397771137112	3.0	trials	4
1200.3977846278033	3.0	trials	2
1204.397764781993	3.0	trials	7
1208.3977782726843	3.0	trials	1
